et_title_product_id,et_title_product_name,et_title_variation_id,et_title_variation_name,et_title_parent_sku,et_title_variation_sku,et_title_variation_price,ps_direct_listing_price.SG,ps_gtin_code,et_title_variation_stock,ps_cc_installment,ps_cci_tenures,ps_minimum_purchase_quantity,ps_maximum_purchase_quantity,ps_maximum_purchase_quantity_start_date,ps_maximum_purchase_quantity_time_period,ps_maximum_purchase_quantity_end_date,CustomizeName
27781284736,"Resin Alphabet Number Resin Letters A-Z & Numbers 0-9 DIY Accessories for Phone Case, Hair Clip, Deco",49540916174,Mini Letters A,,RESINRLETTERSA,0.50,0.70,,15,,,,,,,,Resin Alphabet Number Resin Letters Mini Letters A
27781284736,"Resin Alphabet Number Resin Letters A-Z & Numbers 0-9 DIY Accessories for Phone Case, Hair Clip, Deco",188529109416,Mini Numbers 8,,RESINMININUM5,0.50,0.70,,40,,,,,,,,Resin Alphabet Number Resin Letters Mini Numbers 8
27781284736,"Resin Alphabet Number Resin Letters A-Z & Numbers 0-9 DIY Accessories for Phone Case, Hair Clip, Deco",188529109401,Mini Letters T,,RESINMINILET7,0.50,0.70,,14,,,,,,,,Resin Alphabet Number Resin Letters Mini Letters T
27781284736,"Resin Alphabet Number Resin Letters A-Z & Numbers 0-9 DIY Accessories for Phone Case, Hair Clip, Deco",49540916176,Mini Letters C,,RESINCAPY,0.50,0.70,,14,,,,,,,,Resin Alphabet Number Resin Letters Mini Letters C
27781284736,"Resin Alphabet Number Resin Letters A-Z & Numbers 0-9 DIY Accessories for Phone Case, Hair Clip, Deco",49540916181,Mini Letters H,,RESINMMARSH,0.50,0.70,,12,,,,,,,,Resin Alphabet Number Resin Letters Mini Letters H
27781284736,"Resin Alphabet Number Resin Letters A-Z & Numbers 0-9 DIY Accessories for Phone Case, Hair Clip, Deco",188529109410,Mini Numbers 2,,RESINMININUM6,0.50,0.70,,35,,,,,,,,Resin Alphabet Number Resin Letters Mini Numbers 2
27781284736,"Resin Alphabet Number Resin Letters A-Z & Numbers 0-9 DIY Accessories for Phone Case, Hair Clip, Deco",49540916178,Mini Letters E,,RESINSNOW,0.50,0.70,,22,,,,,,,,Resin Alphabet Number Resin Letters Mini Letters E
27781284736,"Resin Alphabet Number Resin Letters A-Z & Numbers 0-9 DIY Accessories for Phone Case, Hair Clip, Deco",186092991859,Mini Letters O,,RESINMINILET8,0.50,0.70,,20,,,,,,,,Resin Alphabet Number Resin Letters Mini Letters O
27781284736,"Resin Alphabet Number Resin Letters A-Z & Numbers 0-9 DIY Accessories for Phone Case, Hair Clip, Deco",49540916180,Mini Letters G,,RSINXXMXAS,0.50,0.70,,18,,,,,,,,Resin Alphabet Number Resin Letters Mini Letters G
27781284736,"Resin Alphabet Number Resin Letters A-Z & Numbers 0-9 DIY Accessories for Phone Case, Hair Clip, Deco",188529109408,Mini Numbers 0,,RESINMININUM7,0.50,0.70,,41,,,,,,,,Resin Alphabet Number Resin Letters Mini Numbers 0
27781284736,"Resin Alphabet Number Resin Letters A-Z & Numbers 0-9 DIY Accessories for Phone Case, Hair Clip, Deco",186092991858,Mini Letters N,,RESINMINILET9,0.50,0.70,,20,,,,,,,,Resin Alphabet Number Resin Letters Mini Letters N
27781284736,"Resin Alphabet Number Resin Letters A-Z & Numbers 0-9 DIY Accessories for Phone Case, Hair Clip, Deco",49540916175,Mini Letters B,,RESINRLETTERSB,0.50,0.70,,26,,,,,,,,Resin Alphabet Number Resin Letters Mini Letters B
27781284736,"Resin Alphabet Number Resin Letters A-Z & Numbers 0-9 DIY Accessories for Phone Case, Hair Clip, Deco",186092991863,Mini Letters S,,RESINMINILET10,0.50,0.70,,13,,,,,,,,Resin Alphabet Number Resin Letters Mini Letters S
27781284736,"Resin Alphabet Number Resin Letters A-Z & Numbers 0-9 DIY Accessories for Phone Case, Hair Clip, Deco",177071514578,Mini Letters L,,RESINSANRIO,0.50,0.70,,16,,,,,,,,Resin Alphabet Number Resin Letters Mini Letters L
27781284736,"Resin Alphabet Number Resin Letters A-Z & Numbers 0-9 DIY Accessories for Phone Case, Hair Clip, Deco",188529109417,Mini Numbers 9,,RESINMININUM8,0.50,0.70,,31,,,,,,,,Resin Alphabet Number Resin Letters Mini Numbers 9
27781284736,"Resin Alphabet Number Resin Letters A-Z & Numbers 0-9 DIY Accessories for Phone Case, Hair Clip, Deco",188529109405,Mini Letters X,,RESINMINILET11,0.50,0.70,,23,,,,,,,,Resin Alphabet Number Resin Letters Mini Letters X
27781284736,"Resin Alphabet Number Resin Letters A-Z & Numbers 0-9 DIY Accessories for Phone Case, Hair Clip, Deco",188529109413,Mini Numbers 5,,RESINMININUM9,0.50,0.70,,41,,,,,,,,Resin Alphabet Number Resin Letters Mini Numbers 5
27781284736,"Resin Alphabet Number Resin Letters A-Z & Numbers 0-9 DIY Accessories for Phone Case, Hair Clip, Deco",186092991860,Mini Letters P,,RESINMINILET12,0.50,0.70,,20,,,,,,,,Resin Alphabet Number Resin Letters Mini Letters P
27781284736,"Resin Alphabet Number Resin Letters A-Z & Numbers 0-9 DIY Accessories for Phone Case, Hair Clip, Deco",188529109404,Mini Letters W,,RESINMINILET13,0.50,0.70,,23,,,,,,,,Resin Alphabet Number Resin Letters Mini Letters W
27631856417,"Cute Cartoon Fruit Erasers-Soft Rubber, Dust-Free for Kids, Students, and Office Use. Kawaii Korean Design, Fruit Design",195948559022,Space Erasers,,SpaceErasers,0.80,0.50,,11,On,"3,6,12,18",2,,,,,Cute Cartoon Fruit Erasers Space Erasers
27631856417,"Cute Cartoon Fruit Erasers-Soft Rubber, Dust-Free for Kids, Students, and Office Use. Kawaii Korean Design, Fruit Design",195948559023,Ocean Erasers,,OceanErasers,0.80,0.50,,15,,,,,,,,Cute Cartoon Fruit Erasers Ocean Erasers
27631856417,"Cute Cartoon Fruit Erasers-Soft Rubber, Dust-Free for Kids, Students, and Office Use. Kawaii Korean Design, Fruit Design",195948559024,Pet Erasers,,PetErasers,0.80,0.50,,2,,,,,,,,Cute Cartoon Fruit Erasers Pet Erasers
27631856417,"Cute Cartoon Fruit Erasers-Soft Rubber, Dust-Free for Kids, Students, and Office Use. Kawaii Korean Design, Fruit Design",195948559020,Fruit Erasers,,FruitErasers,0.80,0.50,,27,,,,,,,,Cute Cartoon Fruit Erasers Fruit Erasers
27631856417,"Cute Cartoon Fruit Erasers-Soft Rubber, Dust-Free for Kids, Students, and Office Use. Kawaii Korean Design, Fruit Design",195948559021,Dinosaur Erasers,,DinosaurErasers,0.80,0.50,,14,,,,,,,,Cute Cartoon Fruit Erasers Dinosaur Erasers
27625510817,Posture Correction Mechanical Pencil 0.5mm/0.7mm/2.0mm | Automatic Pencil with 2B Lead | Calligraphy & Handwriting Train,223780022300,Mech Pencil Yellow,,POSTUREMECHPEN,2.50,1.90,,16,On,"3,6,12,18",1,,,,,Posture Correction Mechanical Pencil 0.5mm/0.7mm/2.0mm Mech Pencil Yellow
27625510817,Posture Correction Mechanical Pencil 0.5mm/0.7mm/2.0mm | Automatic Pencil with 2B Lead | Calligraphy & Handwriting Train,223780022301,2B LEAD,,POSTURE2BLEAD,2.50,1.90,,18,,,,,,,,Posture Correction Mechanical Pencil 0.5mm/0.7mm/2.0mm 2B LEAD
27625510817,Posture Correction Mechanical Pencil 0.5mm/0.7mm/2.0mm | Automatic Pencil with 2B Lead | Calligraphy & Handwriting Train,223780022302,HB LEAD,,POSTUREHBLEAD,2.50,1.90,,16,,,,,,,,Posture Correction Mechanical Pencil 0.5mm/0.7mm/2.0mm HB LEAD
27625510817,Posture Correction Mechanical Pencil 0.5mm/0.7mm/2.0mm | Automatic Pencil with 2B Lead | Calligraphy & Handwriting Train,218198554748,Mech Pencil Green,,POSTUREMECHPE1,2.50,1.90,,10,,,,,,,,Posture Correction Mechanical Pencil 0.5mm/0.7mm/2.0mm Mech Pencil Green
27625510817,Posture Correction Mechanical Pencil 0.5mm/0.7mm/2.0mm | Automatic Pencil with 2B Lead | Calligraphy & Handwriting Train,218198554749,Mech Pencil Blue,,POSTUREMECHPE2,2.50,1.90,,14,,,,,,,,Posture Correction Mechanical Pencil 0.5mm/0.7mm/2.0mm Mech Pencil Blue
27625510817,Posture Correction Mechanical Pencil 0.5mm/0.7mm/2.0mm | Automatic Pencil with 2B Lead | Calligraphy & Handwriting Train,218198554750,Mech Pencil Pink,,POSTUREMECHPE3,2.50,1.90,,11,,,,,,,,Posture Correction Mechanical Pencil 0.5mm/0.7mm/2.0mm Mech Pencil Pink
27614642713,"60 Sheets/Set Cute Cartoon Sticky Notes - Creative Memo Pad for Students, Office, and School Supplies",147510631854,Green Frog Rabbit,,60PCSSTICKERGREEN,1.30,1.50,,0,On,"3,6,12,18",1,,,,,60 Sheets/Set Cute Cartoon Sticky Green Frog Rabbit
27614642713,"60 Sheets/Set Cute Cartoon Sticky Notes - Creative Memo Pad for Students, Office, and School Supplies",147510631855,Blueberry Milk Meow,,60PCSSTICKERPURPLE,1.30,1.50,,0,,,,,,,,60 Sheets/Set Cute Cartoon Sticky Blueberry Milk Meow
27614642713,"60 Sheets/Set Cute Cartoon Sticky Notes - Creative Memo Pad for Students, Office, and School Supplies",147510631856,Toast Wheat Rabbit,,60PCSSTICKERCHOCOLATE,1.30,1.50,,0,,,,,,,,60 Sheets/Set Cute Cartoon Sticky Toast Wheat Rabbit
27614642713,"60 Sheets/Set Cute Cartoon Sticky Notes - Creative Memo Pad for Students, Office, and School Supplies",147510631853,Pink Strawberry Meow,,60PCSSTICKERPINK,1.30,1.50,,0,,,,,,,,60 Sheets/Set Cute Cartoon Sticky Pink Strawberry Meow
27520526349,"Telado Dodojam Series Washi Tape 2 Meter – Cute and Adorable Journal Stickers for DIY, Scrapbooking, and Handbook Deco",242241429795,Fruit Cuties 1,,WASHIFRUIT1,2.30,1.90,,10,On,"3,6,12,18",1,,,,,Telado Dodojam Series Washi Tape Fruit Cuties 1
27520526349,"Telado Dodojam Series Washi Tape 2 Meter – Cute and Adorable Journal Stickers for DIY, Scrapbooking, and Handbook Deco",242241429793,Duo Wardrobe 2,,WASHIDUO2,2.30,1.90,,5,,,,,,,,Telado Dodojam Series Washi Tape Duo Wardrobe 2
27520526349,"Telado Dodojam Series Washi Tape 2 Meter – Cute and Adorable Journal Stickers for DIY, Scrapbooking, and Handbook Deco",242241429798,Garden Secret,,WASHIGARDEN,2.30,1.90,,1,,,,,,,,Telado Dodojam Series Washi Tape Garden Secret
27520526349,"Telado Dodojam Series Washi Tape 2 Meter – Cute and Adorable Journal Stickers for DIY, Scrapbooking, and Handbook Deco",242241429794,Rainbow Elf Box,,WASHIELF1,2.30,1.90,,0,,,,,,,,Telado Dodojam Series Washi Tape Rainbow Elf Box
27520526349,"Telado Dodojam Series Washi Tape 2 Meter – Cute and Adorable Journal Stickers for DIY, Scrapbooking, and Handbook Deco",242241429800,Soft and Cute Duo,,WASHISOFT,2.30,1.90,,4,,,,,,,,Telado Dodojam Series Washi Tape Soft and Cute Duo
27520526349,"Telado Dodojam Series Washi Tape 2 Meter – Cute and Adorable Journal Stickers for DIY, Scrapbooking, and Handbook Deco",242241429796,Fruit Cuties 2,,WASHIFRUIT2,2.30,1.90,,8,,,,,,,,Telado Dodojam Series Washi Tape Fruit Cuties 2
27520526349,"Telado Dodojam Series Washi Tape 2 Meter – Cute and Adorable Journal Stickers for DIY, Scrapbooking, and Handbook Deco",242241429801,Bunny Dream House 1,,WASHIBUNNY1,2.30,1.90,,8,,,,,,,,Telado Dodojam Series Washi Tape Bunny Dream House 1
27520526349,"Telado Dodojam Series Washi Tape 2 Meter – Cute and Adorable Journal Stickers for DIY, Scrapbooking, and Handbook Deco",242241429792,Duo Wardrobe 1,,WASHIDUO1,2.30,1.90,,17,,,,,,,,Telado Dodojam Series Washi Tape Duo Wardrobe 1
27520526349,"Telado Dodojam Series Washi Tape 2 Meter – Cute and Adorable Journal Stickers for DIY, Scrapbooking, and Handbook Deco",242241429799,Dream Life Duo,,WASHIDREAM,2.30,1.90,,0,,,,,,,,Telado Dodojam Series Washi Tape Dream Life Duo
27520526349,"Telado Dodojam Series Washi Tape 2 Meter – Cute and Adorable Journal Stickers for DIY, Scrapbooking, and Handbook Deco",242241429791,Snack Time 2,,WASHISNACK2,2.30,1.90,,0,,,,,,,,Telado Dodojam Series Washi Tape Snack Time 2
27520526349,"Telado Dodojam Series Washi Tape 2 Meter – Cute and Adorable Journal Stickers for DIY, Scrapbooking, and Handbook Deco",242241429802,Bunny Dream House 2,,WASHIBUNNY2,2.30,1.90,,0,,,,,,,,Telado Dodojam Series Washi Tape Bunny Dream House 2
27520526349,"Telado Dodojam Series Washi Tape 2 Meter – Cute and Adorable Journal Stickers for DIY, Scrapbooking, and Handbook Deco",242241429797,Fruit Cuties 3,,WASHIFRUIT3,2.30,1.90,,8,,,,,,,,Telado Dodojam Series Washi Tape Fruit Cuties 3
27520526349,"Telado Dodojam Series Washi Tape 2 Meter – Cute and Adorable Journal Stickers for DIY, Scrapbooking, and Handbook Deco",242241429803,New Year Duo Box,,WASHINEWYEAR,2.30,1.90,,1,,,,,,,,Telado Dodojam Series Washi Tape New Year Duo Box
27520526349,"Telado Dodojam Series Washi Tape 2 Meter – Cute and Adorable Journal Stickers for DIY, Scrapbooking, and Handbook Deco",242241429790,Snack Time 1,,WASHISNACK1,2.30,1.90,,4,,,,,,,,Telado Dodojam Series Washi Tape Snack Time 1
27378970447,"50ml Cream Glue DIY Decoration Imitation Cream Clay for Phone Case, Keychain, Jewelry & Craft Handmade Craft Supplies",252836283161,Candy Pink,,50MLCANDYPI,2.20,1.90,,0,On,"3,6,12,18",1,,,,,50ml Cream Glue DIY Decoration Candy Pink
27378970447,"50ml Cream Glue DIY Decoration Imitation Cream Clay for Phone Case, Keychain, Jewelry & Craft Handmade Craft Supplies",252836283155,Blue,,50MLBLUE,2.20,1.90,,0,,,,,,,,50ml Cream Glue DIY Decoration Blue
27378970447,"50ml Cream Glue DIY Decoration Imitation Cream Clay for Phone Case, Keychain, Jewelry & Craft Handmade Craft Supplies",252836283164,Light Yellow,,50MLLIGHTYE,2.20,1.90,,5,,,,,,,,50ml Cream Glue DIY Decoration Light Yellow
27378970447,"50ml Cream Glue DIY Decoration Imitation Cream Clay for Phone Case, Keychain, Jewelry & Craft Handmade Craft Supplies",157747451610,White,,50MLWHITE,2.20,1.90,,0,,,,,,,,50ml Cream Glue DIY Decoration White
27378970447,"50ml Cream Glue DIY Decoration Imitation Cream Clay for Phone Case, Keychain, Jewelry & Craft Handmade Craft Supplies",252836283154,Beige,,50MLBEIGE,2.20,1.90,,6,,,,,,,,50ml Cream Glue DIY Decoration Beige
27378970447,"50ml Cream Glue DIY Decoration Imitation Cream Clay for Phone Case, Keychain, Jewelry & Craft Handmade Craft Supplies",188290823030,Light Green,,50MLLIGHTGR,2.20,1.90,,2,,,,,,,,50ml Cream Glue DIY Decoration Light Green
27378970447,"50ml Cream Glue DIY Decoration Imitation Cream Clay for Phone Case, Keychain, Jewelry & Craft Handmade Craft Supplies",420292673313,Deep Green,,50MLDEEPGRE,2.20,1.55,,11,,,,,,,,50ml Cream Glue DIY Decoration Deep Green
27378970447,"50ml Cream Glue DIY Decoration Imitation Cream Clay for Phone Case, Keychain, Jewelry & Craft Handmade Craft Supplies",252836283158,Light Blue,,50MLLIGHTBL,2.20,1.90,,2,,,,,,,,50ml Cream Glue DIY Decoration Light Blue
27378970447,"50ml Cream Glue DIY Decoration Imitation Cream Clay for Phone Case, Keychain, Jewelry & Craft Handmade Craft Supplies",188290823028,Mint Green,,50MLMINTGRE,2.20,1.90,,6,,,,,,,,50ml Cream Glue DIY Decoration Mint Green
27378970447,"50ml Cream Glue DIY Decoration Imitation Cream Clay for Phone Case, Keychain, Jewelry & Craft Handmade Craft Supplies",188290823029,Light Emerlard Green,,50MLLIGHTEM,2.20,1.90,,1,,,,,,,,50ml Cream Glue DIY Decoration Light Emerlard Green
27378970447,"50ml Cream Glue DIY Decoration Imitation Cream Clay for Phone Case, Keychain, Jewelry & Craft Handmade Craft Supplies",252836283163,Orange,,50MLORANGE,2.20,1.90,,0,,,,,,,,50ml Cream Glue DIY Decoration Orange
27378970447,"50ml Cream Glue DIY Decoration Imitation Cream Clay for Phone Case, Keychain, Jewelry & Craft Handmade Craft Supplies",252836283156,Purple,,50MLPURPLE,2.20,1.90,,0,,,,,,,,50ml Cream Glue DIY Decoration Purple
27378970447,"50ml Cream Glue DIY Decoration Imitation Cream Clay for Phone Case, Keychain, Jewelry & Craft Handmade Craft Supplies",420292673312,Matcha Green,,50MLMATCHAG,2.20,1.55,,10,,,,,,,,50ml Cream Glue DIY Decoration Matcha Green
27378970447,"50ml Cream Glue DIY Decoration Imitation Cream Clay for Phone Case, Keychain, Jewelry & Craft Handmade Craft Supplies",252836283160,Black,,50MLBLACK,2.20,1.90,,8,,,,,,,,50ml Cream Glue DIY Decoration Black
27378970447,"50ml Cream Glue DIY Decoration Imitation Cream Clay for Phone Case, Keychain, Jewelry & Craft Handmade Craft Supplies",252836283157,Light Pink,,50MLLIGHTPI,2.20,1.90,,0,,,,,,,,50ml Cream Glue DIY Decoration Light Pink
27378970447,"50ml Cream Glue DIY Decoration Imitation Cream Clay for Phone Case, Keychain, Jewelry & Craft Handmade Craft Supplies",129292171187,Creamy yellow,,50MLCREAMYY,2.20,1.90,,0,,,,,,,,50ml Cream Glue DIY Decoration Creamy yellow
27378970447,"50ml Cream Glue DIY Decoration Imitation Cream Clay for Phone Case, Keychain, Jewelry & Craft Handmade Craft Supplies",252836283162,Fluorescence yellow,,50MLFLUORES,2.20,1.90,,6,,,,,,,,50ml Cream Glue DIY Decoration Fluorescence yellow
27378970447,"50ml Cream Glue DIY Decoration Imitation Cream Clay for Phone Case, Keychain, Jewelry & Craft Handmade Craft Supplies",252836283159,Light Purple,,50MLLIGHTPU,2.20,1.90,,0,,,,,,,,50ml Cream Glue DIY Decoration Light Purple
27373944094,"Colorful Non-Woven Kids Tote Bag - Birthday Goodie Bag, Party Gift Bag, Cartoon Recyclable School Storage Bag",218159701702,Pink,,COLORFULPINK,1.30,1.00,,14,On,"3,6,12,18",1,,,,,Colorful Non Pink
27373944094,"Colorful Non-Woven Kids Tote Bag - Birthday Goodie Bag, Party Gift Bag, Cartoon Recyclable School Storage Bag",218159701703,Blue,,COLORFULBLUE,1.30,1.00,,3,,,,,,,,Colorful Non Blue
27373944094,"Colorful Non-Woven Kids Tote Bag - Birthday Goodie Bag, Party Gift Bag, Cartoon Recyclable School Storage Bag",218159701700,Red,,COLORFULRED,1.30,1.00,,39,,,,,,,,Colorful Non Red
27373944094,"Colorful Non-Woven Kids Tote Bag - Birthday Goodie Bag, Party Gift Bag, Cartoon Recyclable School Storage Bag",218159701701,Purple,,COLORFULPURPLE,1.30,1.00,,38,,,,,,,,Colorful Non Purple
27373909127,2025 Capybara Mini Desk Calendar – Cute Cartoon Design for Students – Portable Pocket Calendar & Desktop Decoration,257497609645,Kiki Calendar Home,,CAPYBARAKIKICAL,1.50,1.00,,0,On,"3,6,12,18",1,,,,,2025 Capybara Mini Desk Calendar Kiki Calendar Home
27373909127,2025 Capybara Mini Desk Calendar – Cute Cartoon Design for Students – Portable Pocket Calendar & Desktop Decoration,257497620195,Kiki Cal Versatile,,CAPYBARAKIKIC1,1.50,1.00,,0,,,,,,,,2025 Capybara Mini Desk Calendar Kiki Cal Versatile
27373909127,2025 Capybara Mini Desk Calendar – Cute Cartoon Design for Students – Portable Pocket Calendar & Desktop Decoration,257497620196,Pony Calendar Purple,,CAPYBARAPONYCAL,1.50,1.00,,0,,,,,,,,2025 Capybara Mini Desk Calendar Pony Calendar Purple
27373909127,2025 Capybara Mini Desk Calendar – Cute Cartoon Design for Students – Portable Pocket Calendar & Desktop Decoration,257497620197,Pony Calendar Pink,,CAPYBARAPONYC1,1.50,1.00,,0,,,,,,,,2025 Capybara Mini Desk Calendar Pony Calendar Pink
27373909127,2025 Capybara Mini Desk Calendar – Cute Cartoon Design for Students – Portable Pocket Calendar & Desktop Decoration,257497620198,Capybara Duck,,CAPYBARACAPYBAR,1.50,1.00,,0,,,,,,,,2025 Capybara Mini Desk Calendar Capybara Duck
27373909127,2025 Capybara Mini Desk Calendar – Cute Cartoon Design for Students – Portable Pocket Calendar & Desktop Decoration,257497620199,Capybara Crocodile,,CAPYBARACAPYB1,1.50,1.00,,0,,,,,,,,2025 Capybara Mini Desk Calendar Capybara Crocodile
27214579554,"Cute Cartoon Cloud Dialog Box Sticky Notes - Creative Memo Pad for Office, School, and Stationery",99022997374,Shock,,DIALOGSTICKERSHOCK,1.10,1.50,,14,On,"3,6,12,18",1,,,,,Cute Cartoon Cloud Dialog Box Shock
27214579554,"Cute Cartoon Cloud Dialog Box Sticky Notes - Creative Memo Pad for Office, School, and Stationery",99022997371,Cloud,,DIALOGSTICKERCLOUD,1.10,1.50,,7,,,,,,,,Cute Cartoon Cloud Dialog Box Cloud
27214579554,"Cute Cartoon Cloud Dialog Box Sticky Notes - Creative Memo Pad for Office, School, and Stationery",99022997372,Rectangle,,DIALOGSTICKERRECT,1.10,1.50,,15,,,,,,,,Cute Cartoon Cloud Dialog Box Rectangle
27214579554,"Cute Cartoon Cloud Dialog Box Sticky Notes - Creative Memo Pad for Office, School, and Stationery",99022997373,Circle,,DIALOGSTICKERCIRCLE,1.10,1.50,,8,,,,,,,,Cute Cartoon Cloud Dialog Box Circle
27111528513,"Cute Korean Cartoon Mini Notebook - Small Pocket Notepad for Kids, Students, and Office | Ideal for Gifts and School",148795714496,Girl Series,,MININOTEGIRL,0.50,0.40,,63,On,"3,6,12,18",3,,,,,Cute Korean Cartoon Mini Notebook Girl Series
27111528513,"Cute Korean Cartoon Mini Notebook - Small Pocket Notepad for Kids, Students, and Office | Ideal for Gifts and School",148795714491,Blue Little Cow,,MININOTEBLUELITTLECOW,0.50,0.40,,67,,,,,,,,Cute Korean Cartoon Mini Notebook Blue Little Cow
27111528513,"Cute Korean Cartoon Mini Notebook - Small Pocket Notepad for Kids, Students, and Office | Ideal for Gifts and School",148795714497,Little Cow Series,,MININOTELITTLECOW,0.50,0.40,,66,,,,,,,,Cute Korean Cartoon Mini Notebook Little Cow Series
27111528513,"Cute Korean Cartoon Mini Notebook - Small Pocket Notepad for Kids, Students, and Office | Ideal for Gifts and School",148795714500,Night Sky Bear Serie,,MININOTENIGHTBEAR,0.50,0.40,,55,,,,,,,,Cute Korean Cartoon Mini Notebook Night Sky Bear Serie
27111528513,"Cute Korean Cartoon Mini Notebook - Small Pocket Notepad for Kids, Students, and Office | Ideal for Gifts and School",148795714495,Dessert Series,,MININOTEDESSERT,0.50,0.40,,62,,,,,,,,Cute Korean Cartoon Mini Notebook Dessert Series
